Time_s,Gyro_X,Gyro_Y,Gyro_Z
443.035,9.727,2.867,-5.145
443.055,16.02,0.119,-16.055
443.075,14.453,-2.676,-4.624
443.095,7.463,-2.051,-7.919
443.115,5.069,-0.821,-5.402
443.135,13.874,1.251,-11.586
443.155,11.539,-8.288,-4.878
443.175,10.123,1.021,-12.59
443.195,5.224,4.424,-4.481
443.215,7.026,-2.718,-5.657
443.235,14.573,-2.509,0.718
443.255,7.421,2.882,-7.155
443.275,2.263,9.906,-6.94
443.295,13.634,8.748,-15.786
443.315,-1.722,5.824,-7.706
443.335,1.011,3.973,2.895
443.355,4.161,12.112,6.799
443.375,-1.964,7.261,1.884
443.395,-3.133,1.977,0.955
443.415,4.382,5.714,-8.241
443.435,-3.159,4.658,1.769
443.455,-0.996,6.809,5.654
443.475,2.432,9.526,-3.117
443.495,-2.135,5.289,7.829
443.515,-4.108,6.355,0.528
443.535,-4.191,8.035,6.731
443.555,-7.216,13.019,4.105
443.575,-7.897,5.988,-0.9
443.595,-6.663,5.085,3.756
443.615,-9.686,3.902,2.328
443.635,-3.162,3.817,5.706
443.655,1.672,0.145,8.848
443.675,-14.938,4.202,5.887
443.695,-10.194,-2.411,9.026
443.715,-11.002,-2.794,4.531
443.735,-10.88,-9.785,7.291
443.755,-5.0,-7.642,11.641
443.775,-8.638,-6.788,6.212
443.795,-10.346,-3.317,10.678
443.815,-4.328,-2.789,9.127
443.835,2.288,-13.42,4.281
443.855,-5.087,-9.982,3.175
443.875,-8.856,-6.352,5.564
443.895,-6.649,-4.135,3.112
443.915,-2.623,-11.07,12.45
443.935,-2.894,-17.725,1.371
443.955,0.859,-2.284,7.849
443.975,-3.01,-12.715,3.673
443.995,-7.164,-18.054,1.245
444.015,4.818,-11.57,4.912
444.035,-5.682,-3.825,0.613
444.055,4.192,-9.753,5.231
444.075,3.476,-3.999,-0.927
444.095,6.13,-0.605,7.052
444.115,1.474,-9.57,2.184
444.135,9.096,-3.802,-0.662
444.155,8.053,-1.832,3.78
444.175,3.688,-2.425,1.473
444.195,7.31,-8.457,-3.413
444.215,11.515,-2.531,2.219
444.235,0.908,-0.159,-4.864
444.255,12.722,-3.86,-2.092
444.275,6.603,3.524,-9.211
444.295,7.287,7.929,-2.091
444.315,12.029,3.353,-5.043
444.335,10.283,8.528,-2.434
444.355,8.244,5.554,-0.39
444.375,4.88,4.855,-6.596
444.395,6.081,1.71,-10.324
444.415,9.694,5.358,-6.778
444.435,11.981,6.936,-8.205
444.455,6.098,2.888,-7.809
444.475,7.746,12.68,-8.455
444.495,3.486,6.874,-5.388
444.515,8.682,7.543,-5.007
444.535,5.927,7.589,-7.347
444.555,9.908,8.071,-5.389
444.575,4.884,14.371,-8.596
444.595,9.085,0.606,-13.04
444.615,4.09,7.656,-6.86
444.635,3.971,9.752,-11.221
444.655,6.652,5.232,-10.319
444.675,2.668,-0.28,-10.153
444.695,0.22,-3.095,-9.983
444.715,0.077,-4.758,-15.236
444.735,-2.858,-2.072,-10.889
444.755,0.365,3.286,-10.045
444.775,0.133,-2.793,-5.384
444.795,-7.166,-2.19,-9.188
444.815,-5.165,-7.921,-3.156
444.835,-8.36,-5.661,-4.368
444.855,-5.173,-1.932,-3.545
444.875,-14.595,-2.441,-0.922
444.895,-16.062,-9.621,-1.858
444.915,-5.743,-4.379,-8.566
444.935,-8.75,-7.116,-7.493
444.955,1.659,-2.146,-1.074
444.975,-3.046,-8.098,2.732
444.995,-3.869,-2.687,1.672
445.015,-7.853,-11.556,-4.068
445.035,-12.242,-11.857,-2.866
445.055,-12.03,-11.082,2.604
445.075,-5.3,-8.615,-0.481
445.095,-1.472,-12.365,-0.273
445.115,-3.25,-6.263,2.525
445.135,-6.559,-2.827,11.226
445.155,-0.274,-0.882,3.03
445.175,-7.48,0.17,3.684
445.195,-9.306,-3.633,5.017
445.215,4.755,1.612,10.891
445.235,2.387,3.594,7.145
445.255,-0.475,-0.375,7.012
445.275,2.94,3.809,7.434
445.295,1.154,1.186,14.609
445.315,3.888,9.053,3.623
445.335,4.825,-2.323,6.101
445.355,-2.958,6.256,8.616
445.375,6.556,5.382,9.888
445.395,12.822,7.715,8.689
445.415,0.993,14.434,-0.263
445.435,4.382,2.795,6.577
445.455,8.067,8.898,10.717
445.475,2.011,4.295,9.198
445.495,10.317,8.278,6.524
445.515,8.525,12.447,2.325
445.535,7.57,9.418,8.629
445.555,-1.278,5.963,1.039
445.575,6.955,10.261,5.319
445.595,7.282,8.108,5.292
445.615,9.256,9.647,7.314
445.635,3.912,5.41,7.968
445.655,10.67,3.307,4.127
445.675,7.304,8.099,6.504
445.695,10.31,0.416,0.059
445.715,8.071,4.237,6.679
445.735,15.376,3.504,-0.29
445.755,3.765,3.934,-7.104
445.775,12.52,-0.576,4.107
445.795,4.252,3.795,7.352
445.815,0.271,-2.079,-6.759
445.835,9.193,-8.067,2.924
445.855,5.787,-2.194,-5.331
445.875,-0.153,-7.635,-7.978
445.895,7.258,-5.689,-12.922
445.915,0.386,-12.746,0.868
445.935,3.432,-10.713,-7.848
445.955,1.783,-10.843,8.134
445.975,8.577,-0.864,-2.213
445.995,-2.128,-12.641,-2.53
446.015,0.749,-13.359,-11.461
446.035,-1.786,-5.947,-8.776
446.055,-3.782,-11.183,-12.327
446.075,-2.963,-5.311,-5.652
446.095,-4.875,-8.533,-9.744
446.115,-3.857,-0.204,-16.344
446.135,-5.857,-11.601,-8.597
446.155,-3.093,-4.232,-10.755
446.175,-2.235,-4.533,-4.875
446.195,-4.204,-6.223,-10.041
446.215,-6.762,-4.851,-8.794
446.235,-3.125,-5.786,-12.052
446.255,-6.29,-1.172,-4.138
446.275,-7.013,2.193,-9.239
446.295,-9.534,-0.131,-9.008
446.315,-12.407,0.342,-4.697
446.335,-6.567,-1.151,-8.561
446.355,-9.493,5.023,-5.545
446.375,-3.315,7.706,-7.093
446.395,-2.417,7.37,-1.602
446.415,-4.974,3.176,-7.681
446.435,-3.58,8.99,-10.404
446.455,0.259,5.167,0.214
446.475,-1.734,7.45,-1.677
446.495,-1.403,-4.17,-4.284
446.515,2.204,9.629,0.032
446.535,-0.93,8.754,-7.09
446.555,-2.638,12.629,1.069
446.575,2.066,4.551,1.852
446.595,1.808,13.437,-3.834
446.615,5.199,8.726,-0.994
446.635,8.934,8.927,2.261
446.655,2.837,13.066,1.278
446.675,4.709,5.762,7.429
446.695,1.311,10.17,3.439
446.715,11.115,-3.233,-2.091
446.735,9.509,-3.5,4.762
446.755,5.561,0.393,0.035
446.775,10.035,3.424,6.711
446.795,4.475,2.938,6.068
446.815,1.877,2.788,-5.226
446.835,5.79,-2.35,8.216
446.855,17.453,2.908,7.266
446.875,4.577,-10.719,10.373
446.895,5.246,-4.237,9.035
446.915,17.013,-10.829,2.627
446.935,9.767,-4.977,4.052
446.955,18.517,-5.264,11.792
446.975,7.193,-2.148,11.501
446.995,10.31,-10.603,10.345
447.015,10.615,-9.808,6.242
447.035,5.964,-10.302,6.073
447.055,9.739,-7.485,7.506
447.075,6.591,-6.782,7.404
447.095,-2.145,-8.23,1.512
447.115,8.133,-10.761,12.925
447.135,3.451,-5.159,2.417
447.155,5.594,-11.42,2.439
447.175,6.891,-13.563,13.884
447.195,2.095,-8.235,1.336
447.215,-0.702,0.819,9.492
447.235,-0.454,-7.463,-0.487
447.255,-7.743,-3.341,6.606
447.275,-3.212,-6.421,-4.624
447.295,-2.579,-1.774,-1.062
447.315,-3.981,-3.582,4.209
447.335,-12.176,-2.516,1.867
447.355,-9.685,5.875,-5.159
447.375,-3.397,5.88,-0.537
447.395,-10.341,3.849,-4.665
447.415,-4.796,5.769,-6.422
447.435,-17.996,12.216,5.211
447.455,-4.938,0.963,-5.388
447.475,-13.866,9.217,-2.61
447.495,-6.107,4.117,-8.59
447.515,-4.23,1.821,-0.762
447.535,-3.819,10.561,-4.692
447.555,-7.312,16.993,-5.344
447.575,-6.833,6.627,-4.338
447.595,-16.163,10.617,-1.719
447.615,-12.165,11.131,-3.73
447.635,-9.568,10.374,-4.255
447.655,-6.769,11.732,-19.061
447.675,-8.243,9.851,-4.281
447.695,-2.603,0.629,-8.53
447.715,-1.235,5.95,-11.362
447.735,-2.4,9.572,-18.313
447.755,5.378,0.689,-5.641
447.775,2.922,10.124,1.948
447.795,-2.672,7.447,-19.614
447.815,-5.537,-3.641,-11.072
447.835,0.57,5.944,-5.21
447.855,8.328,3.671,-8.873
447.875,3.794,-4.934,-13.299
447.895,0.41,-2.569,-6.217
447.915,11.489,-2.093,-1.332
447.935,7.123,-2.216,-3.897
447.955,9.387,-3.207,-3.335
447.975,-3.276,-3.964,-7.844
447.995,13.036,-3.468,-2.611
448.015,9.592,-8.596,-1.243
448.035,8.171,-3.1,-2.458
448.055,7.556,-9.465,2.285
448.075,8.457,-5.767,-0.073
448.095,4.644,-10.283,-9.772
448.115,9.81,-9.404,-3.183
448.135,1.445,-8.085,-3.267
448.155,17.812,-5.261,-7.551
448.175,3.506,-10.724,-0.157
448.195,11.455,-16.157,2.079
448.215,10.342,-5.91,-1.909
448.235,5.79,-10.044,5.717
448.255,7.151,-4.794,0.205
448.275,6.777,-2.603,7.189
448.295,7.183,-8.266,2.245
448.315,5.551,7.005,6.105
448.335,9.837,-5.741,6.442
448.355,-4.257,-6.912,5.582
448.375,9.17,-1.071,7.919
448.395,-2.707,-3.474,8.979
448.415,6.827,2.49,1.62
448.435,0.87,7.624,4.906
448.455,10.331,1.829,11.201
448.475,4.159,5.097,9.098
448.495,-2.309,10.934,11.787
448.515,2.77,1.787,0.771
448.535,-2.145,13.224,11.858
448.555,-5.987,3.079,7.449
448.575,0.032,-3.191,5.295
448.595,-5.456,9.188,8.678
448.615,0.023,2.491,13.046
448.635,-9.803,10.325,0.744
448.655,-6.057,9.295,7.983
448.675,-7.166,11.741,0.685
448.695,-7.035,3.621,2.506
448.715,-4.617,2.827,2.496
448.735,0.516,4.554,3.623
448.755,-4.464,8.71,4.468
448.775,0.067,3.701,2.647
448.795,-2.391,1.154,2.504
448.815,-8.625,5.787,3.392
448.835,-9.026,6.658,-1.3
448.855,-7.086,3.567,-2.198
448.875,-5.815,-2.269,-0.357
448.895,-1.684,-8.565,5.177
448.915,-3.06,-3.432,-0.968
448.935,-8.298,3.572,8.005
448.955,-1.903,3.048,1.595
448.975,-4.302,-7.773,-0.873
448.995,-6.593,-3.469,-3.943
449.015,-1.196,-6.088,-7.197
449.035,4.992,-6.073,-4.408
449.055,8.159,-5.103,-2.693
449.075,-3.15,-9.472,-10.246
449.095,0.806,-6.283,-5.312
449.115,5.889,-14.069,-5.642
449.135,2.007,-5.364,-7.714
449.155,2.089,-2.859,-8.893
449.175,4.546,-17.186,-3.067
449.195,8.536,-11.736,-8.738
449.215,3.464,-10.771,-5.737
449.235,2.279,-2.005,-7.809
449.255,8.334,-15.335,-6.581
449.275,6.951,-11.198,-14.757
449.295,2.805,-8.417,-11.499
449.315,6.898,-2.753,-15.454
449.335,6.673,1.893,-8.109
449.355,17.096,-2.693,-8.274
449.375,11.806,-9.128,-3.577
449.395,11.452,-4.11,0.716
449.415,11.591,5.573,-7.786
449.435,4.313,4.214,-10.382
449.455,13.612,-2.939,-11.122
449.475,7.797,-2.605,-15.337
449.495,5.959,3.23,-11.768
449.515,4.071,-0.646,-7.053
449.535,16.314,0.483,1.087
449.555,3.387,1.511,-5.384
449.575,0.058,14.137,-4.626
449.595,3.634,5.634,1.948
449.615,5.549,8.217,-1.69
449.635,3.72,4.88,2.112
449.655,1.819,5.807,2.713
449.675,1.47,0.383,-2.939
449.695,-3.642,7.738,-11.284
449.715,-3.63,13.401,14.616
449.735,3.941,11.588,-0.363
449.755,1.703,6.53,6.018
449.775,-7.99,10.841,1.042
449.795,-6.092,12.451,-2.61
449.815,-8.235,1.552,-1.693
449.835,-2.676,8.219,6.186
449.855,0.285,-1.581,11.785
449.875,-8.288,-0.454,-1.839
449.895,-4.746,7.731,0.347
449.915,-8.995,5.452,-2.778
449.935,-9.823,0.072,7.357
449.955,-8.691,1.528,9.58
449.975,-4.332,-4.346,4.998
449.995,-7.724,0.307,1.92
450.015,0.759,-0.301,-0.49
450.035,0.912,-0.285,-0.449
450.055,0.826,-0.512,-1.073
450.075,0.828,-0.126,-0.743
450.095,0.766,-0.2,-0.558
450.115,0.964,0.032,-0.594
450.135,0.645,-0.461,-0.751
450.155,0.628,-0.347,-0.671
450.175,0.313,-0.344,-0.465
450.195,0.905,-0.468,-0.579
450.215,0.699,-0.297,-0.541
450.235,1.306,-0.281,-0.775
450.255,0.628,-0.285,-0.938
450.275,0.713,-0.462,-0.632
450.295,0.805,-0.444,-0.52
450.315,0.479,-0.496,-0.812
450.335,0.767,-0.539,-0.628
450.355,0.7,-0.401,-0.675
450.375,0.625,-0.089,-1.012
450.395,0.922,0.028,-0.718
450.415,0.502,-0.119,-0.65
450.435,0.732,-0.463,-0.763
450.455,0.957,-0.298,-0.434
450.475,0.541,-0.787,-0.914
450.495,0.615,-0.429,-0.247
450.515,1.15,-0.475,-0.695
450.535,0.774,-0.019,-0.738
450.555,0.581,-0.343,-0.532
450.575,0.842,-0.374,-1.019
450.595,0.563,-0.402,-0.267
450.615,0.362,-0.441,-0.841
450.635,0.939,-0.27,-0.518
450.655,0.461,-0.52,-0.692
450.675,1.169,-0.263,-0.883
450.695,0.587,-0.082,-0.481
450.715,1.119,-0.346,-0.601
450.735,0.423,-0.425,-0.09
450.755,0.907,-0.389,-0.628
450.775,0.79,-0.141,-0.828
450.795,0.841,-0.348,-1.077
450.815,0.848,-0.509,-0.855
450.835,0.545,-0.226,-0.656
450.855,0.387,-0.505,-0.757
450.875,0.665,-0.399,-0.552
450.895,0.739,-0.307,-0.607
450.915,0.614,-0.527,-0.957
450.935,0.753,-0.716,-0.785
450.955,0.774,-0.267,-0.863
450.975,0.527,-0.788,-0.619
450.995,0.775,-0.534,-0.576
451.015,0.659,-0.189,-0.791
451.035,0.567,-0.262,-1.006
451.055,0.882,-0.361,-0.117
451.075,0.576,-0.507,-0.589
451.095,0.635,-0.411,-0.587
451.115,0.727,-0.212,-1.016
451.135,0.99,-0.368,-0.523
451.155,0.766,-0.573,-0.428
451.175,0.834,-0.506,-0.578
451.195,0.679,-0.411,-0.626
451.215,0.723,-0.238,-0.631
451.235,0.724,-0.292,-0.831
451.255,0.79,-0.547,-0.807
451.275,0.677,-0.035,-0.723
451.295,0.999,-0.472,-0.453
451.315,0.651,-0.243,-0.632
451.335,0.37,-0.518,-0.837
451.355,1.262,0.169,-0.819
451.375,0.643,-0.057,-1.112
451.395,0.958,-0.482,-0.592
451.415,0.972,-0.333,-0.731
451.435,0.88,-0.554,-0.648
451.455,0.655,-0.416,-0.086
451.475,0.759,-0.257,-0.775
451.495,0.448,-0.176,-0.653
451.515,1.092,-0.591,-0.823
451.535,0.528,-0.492,-0.727
451.555,0.64,-0.154,-0.886
451.575,0.704,-0.07,-0.914
451.595,0.656,-0.505,-1.051
451.615,0.541,-0.162,-0.884
451.635,0.96,-0.595,-0.62
451.655,0.876,-0.415,-0.735
451.675,0.757,-0.586,-0.725
451.695,0.625,-0.452,-0.771
451.715,0.906,-0.006,-0.652
451.735,0.601,-0.418,-0.652
451.755,1.006,-0.462,-0.687
451.775,0.718,-0.525,-0.749
451.795,0.944,-0.47,-0.53
451.815,0.66,-0.558,-1.093
451.835,0.71,-0.372,-0.833
451.855,0.935,-0.402,-0.862
451.875,1.131,-0.5,-0.593
451.895,1.008,-0.529,-0.835
451.915,0.872,-0.407,-0.932
451.935,0.803,-0.604,-0.711
451.955,0.585,-0.515,-0.582
451.975,0.745,-0.561,-0.586
451.995,0.503,-0.919,-0.544
452.015,0.758,-0.309,-0.692
452.035,0.778,-0.844,-0.641
452.055,0.314,-0.839,-0.758
452.075,0.732,-0.308,-0.756
452.095,0.814,-0.707,-0.884
452.115,0.721,-0.907,-0.545
452.135,0.794,-0.229,-1.042
452.155,0.456,-0.62,-0.941
452.175,0.574,-0.233,-0.31
452.195,0.915,-0.653,-0.708
452.215,0.727,-0.81,-0.66
452.235,0.794,-0.554,-0.941
452.255,0.608,-0.742,-0.605
452.275,0.711,-0.416,-0.421
452.295,0.249,-0.353,-0.392
452.315,0.883,-0.32,-0.975
452.335,1.089,-0.569,-0.439
452.355,0.505,-0.237,-0.684
452.375,0.53,-0.704,-1.185
452.395,0.804,-0.494,-0.994
452.415,1.007,-0.552,-1.067
452.435,0.704,-0.138,-0.579
452.455,0.478,-0.287,-0.739
452.475,0.691,-0.53,-0.823
452.495,0.528,-0.5,-0.72
452.515,0.604,-0.237,-0.365
452.535,0.687,-0.682,-0.792
452.555,0.555,-0.942,-0.672
452.575,0.576,-0.709,-0.626
452.595,0.744,-0.593,-0.996
452.615,0.781,-0.254,-0.64
452.635,0.476,-0.33,-0.566
452.655,0.838,-0.553,-0.554
452.675,0.671,-0.437,-0.775
452.695,0.894,-0.661,-0.563
452.715,0.905,-0.083,-0.643
452.735,0.652,-0.258,-0.726
452.755,0.885,-0.493,-0.57
452.775,0.6,-0.529,-0.404
452.795,1.028,-0.364,-0.561
452.815,0.605,-0.527,-0.76
452.835,0.823,-0.877,-0.827
452.855,0.712,-0.21,-0.627
452.875,0.539,-0.274,-0.696
452.895,0.925,-0.435,-0.504
452.915,0.619,-0.587,-0.916
452.935,0.389,-0.502,-0.524
452.955,0.158,-1.034,-0.992
452.975,0.563,-0.721,-0.744
452.995,1.023,-0.133,-0.591
453.015,0.997,-0.376,-0.736
453.035,0.596,-0.859,-0.614
453.055,0.657,-0.649,-0.432
453.075,0.643,-0.861,-0.828
453.095,0.473,-0.626,-1.005
453.115,0.545,-0.502,-0.936
453.135,0.929,-0.155,-0.741
453.155,0.837,-0.313,-0.474
453.175,0.791,-0.518,-0.773
453.195,0.47,-0.509,-0.274
453.215,0.771,-0.622,-0.965
453.235,0.277,-0.249,-1.072
453.255,0.903,-0.201,-0.678
453.275,0.801,-0.709,-0.838
453.295,0.483,-0.795,-0.881
453.315,1.067,-0.519,-0.726
453.335,0.388,-0.502,-0.965
453.355,0.856,-0.415,-0.616
453.375,0.871,-0.795,-0.682
453.395,0.52,-0.583,-0.793
453.415,0.754,-0.457,-0.673
453.435,0.435,-0.608,-0.319
453.455,0.199,-0.297,-0.754
453.475,0.547,-0.09,-0.805
453.495,0.638,-0.568,-0.582
453.515,0.873,-0.285,-0.833
453.535,0.759,-0.542,-0.605
453.555,0.767,-0.674,-0.532
453.575,0.541,-0.63,-0.399
453.595,0.646,-0.333,-0.74
453.615,0.576,-0.63,-0.922
453.635,0.508,-0.602,-0.707
453.655,0.645,-0.736,-0.612
453.675,0.779,-0.392,-0.757
453.695,0.642,-0.435,-0.609
453.715,0.705,-0.23,-0.29
453.735,0.909,-0.385,-0.746
453.755,0.66,-0.417,-0.784
453.775,0.487,-0.376,-0.438
453.795,0.867,-0.543,-0.881
453.815,0.812,-0.48,-0.631
453.835,0.835,-0.314,-0.744
453.855,0.898,-0.662,-0.973
453.875,0.853,-0.143,-0.673
453.895,0.761,-0.36,-0.782
453.915,1.256,-0.08,-0.555
453.935,0.54,-0.711,-0.629
453.955,0.683,-0.714,-0.623
453.975,1.001,-0.414,-0.827
453.995,0.84,-0.461,-0.75
454.015,0.977,-0.577,-0.59
454.035,0.866,-0.745,-0.816
454.055,1.109,-0.55,-0.627
454.075,0.646,-0.434,-0.53
454.095,1.12,-0.747,-0.452
454.115,1.082,-0.568,-0.701
454.135,0.614,-0.397,-0.695
454.155,0.989,-0.327,-0.582
454.175,0.85,-0.556,-0.754
454.195,0.75,-0.664,-0.891
454.215,0.5,-0.492,-0.535
454.235,0.675,-0.557,-0.651
454.255,1.023,-0.792,-0.479
454.275,1.056,-0.606,-0.709
454.295,0.853,-0.632,-0.604
454.315,1.055,-0.511,-0.988
454.335,1.073,-0.668,-0.522
454.355,0.892,-0.632,-0.757
454.375,0.711,-0.557,-0.68
454.395,0.938,-0.396,-0.685
454.415,0.966,-0.497,-0.714
454.435,0.987,0.01,-0.629
454.455,1.023,-0.769,-0.647
454.475,0.563,-0.34,-0.591
454.495,0.728,-0.541,-0.909
454.515,0.476,-0.786,-0.495
454.535,0.987,-0.585,-0.685
454.555,0.793,-0.817,-0.573
454.575,0.905,-0.497,-0.675
454.595,0.527,-0.562,-0.851
454.615,1.112,-0.617,-0.129
454.635,0.576,-0.688,-0.604
454.655,0.979,-0.262,-0.942
454.675,0.861,-0.482,-0.648
454.695,0.81,-0.414,-0.723
454.715,0.797,-0.412,-0.683
454.735,0.709,-0.414,-0.984
454.755,1.113,-0.498,-0.669
454.775,0.854,-0.126,-0.843
454.795,0.592,0.026,-0.352
454.815,0.778,-0.129,-0.678
454.835,0.878,-0.425,-0.511
454.855,1.024,-0.445,-0.475
454.875,0.72,-0.218,-0.572
454.895,0.732,-0.575,-0.617
454.915,0.858,-0.08,-0.421
454.935,1.03,-0.28,-0.749
454.955,0.593,-0.494,-0.479
454.975,0.963,-0.398,-0.709
454.995,0.76,-0.335,-0.6
455.015,0.798,-0.561,-0.864
455.035,1.261,-0.268,-0.868
455.055,0.82,-0.211,-0.622
455.075,1.021,-0.526,-0.386
455.095,1.005,-0.575,-0.65
455.115,0.629,-0.491,-0.274
455.135,0.494,-0.702,-0.532
455.155,1.031,-0.81,-0.631
455.175,0.658,-0.557,-0.299
455.195,0.562,-0.66,-0.337
455.215,1.082,-0.121,-0.873
455.235,0.667,-0.561,-0.611
455.255,0.718,-0.399,-0.524
455.275,1.266,-0.616,-0.471
455.295,0.533,-0.138,-0.478
455.315,0.596,-0.542,-0.646
455.335,0.749,-0.765,-0.683
455.355,0.796,-0.379,-0.645
455.375,0.674,-0.449,-0.772
455.395,0.62,-0.264,-0.89
455.415,1.157,-0.546,-0.53
455.435,0.908,-0.499,-0.496
455.455,0.976,-0.81,-0.255
455.475,0.819,-0.349,-0.715
455.495,0.91,-0.495,-0.517
455.515,1.033,-0.548,-0.663
455.535,0.642,-0.573,-0.641
455.555,0.893,-0.58,-0.729
455.575,0.978,-0.356,-0.601
455.595,1.141,-0.699,-0.339
455.615,1.233,-0.359,-0.702
455.635,0.86,-0.826,-0.52
455.655,1.068,-0.89,-0.721
455.675,0.302,-0.219,-0.893
455.695,1.146,-0.705,-0.652
455.715,0.687,-0.477,-0.244
455.735,0.775,-0.556,-0.792
455.755,0.912,-0.419,-0.818
455.775,0.793,-0.466,-0.8
455.795,0.862,-0.279,-0.26
455.815,1.154,-0.787,-0.384
455.835,0.759,-0.373,-0.502
455.855,0.609,-0.511,-0.365
455.875,1.194,-0.828,-0.468
455.895,0.924,-0.627,-0.674
455.915,1.217,-0.848,-0.754
455.935,1.003,-0.878,-0.451
455.955,0.558,-0.634,-0.647
455.975,0.949,-0.308,-0.862
455.995,0.627,-0.488,-0.576
456.015,0.803,-0.278,-0.726
456.035,0.785,-0.524,-0.436
456.055,0.481,-0.229,-0.851
456.075,0.655,-0.241,-0.534
456.095,1.244,-0.729,-0.604
456.115,0.831,-0.531,-0.605
456.135,0.746,-0.691,-0.585
456.155,1.147,-0.582,-0.675
456.175,0.699,-0.236,-0.55
456.195,0.76,-0.696,-0.583
456.215,0.979,-0.804,-0.598
456.235,0.708,-0.793,-0.386
456.255,0.647,-0.638,-0.896
456.275,0.335,0.192,-0.511
456.295,0.592,-0.255,-0.567
456.315,0.575,-1.122,-0.505
456.335,0.809,-0.546,-0.484
456.355,0.647,-0.646,-0.459
456.375,1.198,-0.321,-0.65
456.395,0.549,-0.746,-0.697
456.415,1.051,-0.713,-0.458
456.435,0.805,-0.61,-0.254
456.455,0.938,-0.628,-0.606
456.475,0.911,-0.366,-0.754
456.495,0.301,-0.561,-0.393
456.515,0.735,-0.298,-0.73
456.535,0.705,-0.658,-0.514
456.555,0.512,-0.313,-0.781
456.575,0.835,-0.719,-0.64
456.595,1.085,-0.361,-0.581
456.615,0.208,-0.564,-0.636
456.635,0.653,-0.285,-0.519
456.655,0.505,-0.955,-0.491
456.675,0.773,-0.637,-0.643
456.695,0.694,-0.236,-0.651
456.715,0.632,-0.508,-0.3
456.735,0.885,-0.795,-0.607
456.755,1.077,-0.593,-0.516
456.775,1.279,-0.361,-0.866
456.795,0.595,-0.595,-0.235
456.815,0.369,-0.206,-0.514
456.835,0.839,-0.219,-0.997
456.855,1.054,-0.298,-0.783
456.875,0.889,-0.214,-0.723
456.895,1.053,-0.523,-0.244
456.915,0.694,-0.138,-0.09
456.935,0.623,-0.224,-0.471
456.955,0.78,-0.461,-0.355
456.975,0.701,-0.757,-0.318
456.995,0.908,-0.904,-0.772
457.015,0.967,-0.23,-0.565
457.035,0.961,-0.75,-0.565
457.055,0.841,-0.615,-0.257
457.075,0.786,-0.326,-0.142
457.095,0.9,-0.678,-0.132
457.115,0.359,0.064,-0.45
457.135,0.787,-0.368,-0.481
457.155,0.762,-0.114,-0.645
457.175,0.795,-0.198,-0.556
457.195,0.736,-0.931,-0.359
457.215,0.846,-0.278,-0.387
457.235,0.654,-0.436,-0.462
457.255,0.988,-0.46,-0.741
457.275,0.853,-0.47,-0.19
457.295,0.807,-0.257,-0.485
457.315,0.62,-0.135,-0.556
457.335,0.936,-0.703,-0.408
457.355,0.809,-0.441,-0.717
457.375,0.62,-0.162,-0.747
457.395,0.77,-0.496,-0.686
457.415,0.926,-0.402,-0.8
457.435,0.909,-0.402,-0.576
457.455,0.915,-0.028,-1.011
457.475,0.824,-0.294,-0.697
457.495,0.998,-0.017,-0.982
457.515,1.041,-0.095,-0.607
457.535,0.926,-0.485,-0.62
457.555,0.654,-0.374,-0.347
457.575,0.554,-0.02,-0.521
457.595,0.662,-0.659,-0.739
457.615,1.163,-0.274,-0.66
457.635,0.826,-0.28,-0.291
457.655,1.202,-0.492,-0.799
457.675,0.751,-0.513,-0.15
457.695,0.74,-0.48,-0.505
457.715,0.778,-0.291,-0.857
457.735,0.789,-0.141,-0.797
457.755,0.655,-0.286,-0.417
457.775,0.586,-0.665,-0.421
457.795,0.884,-0.114,-0.475
457.815,0.989,-0.193,-0.526
457.835,1.27,-0.485,-0.571
457.855,0.688,-0.574,-0.72
457.875,0.709,-0.621,-0.497
457.895,0.609,-0.234,-0.241
457.915,0.982,-0.82,-0.562
457.935,0.905,-0.233,-0.49
457.955,0.566,-0.544,-0.328
457.975,0.569,-0.391,-0.634
457.995,0.955,-1.126,-0.433
458.015,0.855,-0.805,-0.353
458.035,0.939,-0.592,-0.666
458.055,0.614,-0.646,-0.779
458.075,0.401,-0.305,-0.55
458.095,0.621,-0.407,-0.335
458.115,0.941,-0.087,-0.806
458.135,1.228,-0.374,-0.453
458.155,0.721,-0.625,-0.548
458.175,1.275,-0.244,-0.547
458.195,0.974,-0.575,-0.428
458.215,0.526,-0.586,-0.844
458.235,0.825,-0.494,-0.269
458.255,0.943,-0.168,-0.681
458.275,0.304,-0.258,-0.425
458.295,0.919,-0.26,-0.35
458.315,1.016,-0.087,-0.195
458.335,0.862,-0.279,-0.497
458.355,0.78,-0.72,-0.789
458.375,0.759,-0.361,-0.807
458.395,0.756,-0.163,-0.235
458.415,0.555,-0.786,-0.602
458.435,0.664,-0.481,-0.57
458.455,0.736,-0.678,-0.714
458.475,0.828,-0.448,-0.545
458.495,0.701,-0.249,-0.117
458.515,0.648,-0.202,-0.461
458.535,0.977,-0.521,-0.618
458.555,0.901,-0.352,-0.23
458.575,0.706,-0.791,-0.937
458.595,0.913,-0.847,-0.438
458.615,0.722,-0.293,-0.509
458.635,0.851,-1.127,-0.498
458.655,1.021,-0.646,-0.737
458.675,0.718,-0.358,-0.467
458.695,0.609,-0.443,-0.526
458.715,0.796,-1.043,-0.638
458.735,0.56,-0.365,-0.504
458.755,0.774,-0.65,-0.819
